1,66886
1,79196
1,81608
1,90546
1,92644
1,95066
1,99926
2,03118
2,0639
2,10158
2,11554
2,18496
2,26512
2,2989
2,35226
2,36482
2,41744
2,43648
2,5755
2,58894
2,62648
2,73178
2,79316
2,81904
2,87148
2,92142
2,94792
2,95482
3,01044
3,03268
3,0511
3,07858
3,2259
3,29784
3,35678
3,43614
3,49746
3,53654
3,56214
3,58956
3,62314
3,63534
3,8505
3,92992
3,96386
3,98384
4,04444
4,09134
4,11192
5,429
5,4387
5,44604
5,4644
5,51424
5,53632
5,56972
5,63834
5,69582
5,7401
5,7662
5,80516
5,82234
5,83966
5,89638
5,95416
5,98074
6,06366
6,14368
6,15462
6,21304
6,35212
6,38266
6,45906
6,50238
6,52668
6,56268
6,66978
8,8085
9,33346
10,4583
10,47906
10,5102
10,56872
10,60218
10,62784
10,7775
10,80278
10,8499
10,87802
10,91906
10,95754
10,98866
11,06556
11,0784
11,1008
11,14308
11,17786
11,24696
11,41206
11,44926
11,4584
11,47672
11,53138
11,57148
11,61414
11,70206
11,87188
12,45612
12,47386
12,5156
12,5297
13,0244
13,1049
13,11692
13,37364
13,40224
13,431
13,46162
13,5216
13,56676
13,6065
13,63522
13,68084
13,68982
13,72812
13,86316
13,8762
13,90392
14,03612
14,05934
14,08168
14,1331
14,17292
14,37716
14,44038
14,72026
14,7383
14,8002
14,94318
15,28952
15,30818
15,34588
21,91402
21,98232
22,02422
22,1426
22,17482
22,22072
22,27924
22,29828
22,36958
22,4569
22,46952
22,50168
22,5364
22,60014
22,61604
22,6408
22,65922
22,67306
22,77104
22,78454
22,81448
22,82806
22,83976
22,89954
22,91268
22,9257
22,9462
23,08266
23,09986
23,13834
23,15642
23,1878
23,21372
23,2613
23,29786
23,32634
23,34594
23,39284
23,46598
23,5502
23,7902
23,8794
23,93014
23,94118
23,97136
24,01564
24,0398
24,11812
24,20524
24,56252
24,58564
29,54534
32,01462
32,07772
32,09338
32,12038
32,1724
32,199
32,2555
32,28262
32,32212
32,36604
32,38744
32,42904
32,44428
32,45638
32,47456
32,51488
32,5543
32,58326
32,63202
32,67804
32,78232
32,83378
32,87888
32,9382
32,9695
33,00482
33,02892
33,07416
33,12296
33,21748
33,28136
33,345
33,38504
33,40598
33,43984
33,48656
33,63308
33,65174
33,71878
33,85748
33,96516
33,98934
34,01266
34,0613
34,08654
34,1356
34,26824
34,4067
34,67548
36,84934
40,48602
40,87372
40,90512
40,9731
41,01698
41,04412
41,05638
41,15122
41,19766
41,23396
41,26824
41,35492
41,3893
41,46456
41,49666
41,5477
41,56422
41,66644
41,7102
41,76312
41,77496
41,84624
41,87886
41,89624
41,92418
42,00538
42,05244
42,11298
42,17728
42,19944
42,2254
42,29236
42,3108
42,3362
42,35138
42,37356
42,40454
42,4547
42,46306
42,48628
42,57674
42,85096
42,88484
42,92182
42,99554
43,03066
43,0639
43,0935
43,14686
43,18478
43,25972
43,57804
43,59952
43,6225
43,67558
43,6925
43,77518
43,8458
43,9186
49,13004
49,18206
49,35594
49,42334
49,44286
49,46556
49,64072
49,67546
49,69158
49,76856
49,78776
49,8607
49,87324
50,11098
50,20884
50,23772
50,34986
50,36472
50,39968
50,42374
50,49468
50,52844
50,54024
50,55296
50,58796
50,61226
50,66294
50,68894
50,78636
50,80968
50,81952
51,08434
51,10488
51,11684
51,16968
51,22166
51,24966
51,27424
51,31952
51,40478
51,5184
51,53712
51,58146
51,83468
51,85594
51,96384
51,98732
52,03282
52,14698
53,08484
57,47202
57,5174
57,60158
57,62224
57,66354
57,69096
57,71944
57,95632
57,9851
58,06184
58,17056
58,20312
58,25156
58,3146
58,44448
58,72904
58,78202
58,82028
58,88506
58,98772
59,144
59,17666
59,42456
59,46642
59,4913
59,50406
59,53324
59,5634
59,58472
59,69366
59,70604
59,72384
59,7615
59,88056
59,91876
60,04998
60,1026
60,14818
60,29468
60,36418
60,42908
60,50404
60,59472
60,61402
61,52782
61,53442
66,58182
66,63776
66,70884
66,74358
66,7796
67,20922
67,22958
67,28384
67,39278
67,53564
67,55708
67,80354
67,8377
67,8611
67,9465
67,99928
68,01358
68,03786
68,06914
68,09338
68,16646
68,18154
68,20828
68,2517
68,3046
68,45834
68,53294
68,61752
68,6713
68,68836
68,71434
68,73326
68,75496
68,81702
68,91012
69,26638
69,28072
69,30184
69,37422
69,60262
75,64816
75,76582
75,80276
75,87256
76,00256
76,20264
76,22742
76,28188
76,29934
76,33596
76,37718
76,45136
76,49242
76,51396
76,53792
76,58402
76,72812
76,90926
76,92692
76,94794
76,97088
76,98302
77,06832
77,08916
77,10826
77,1338
77,14856
77,1779
77,20548
77,2207
77,32394
77,336
77,58578
77,65048
77,71658
77,72904
77,7493
77,7733
77,80202
77,86304
77,96386
78,05904
78,08244
78,45044
78,48096
78,4876
84,17496
84,26292
84,30268
84,32528
84,40672
84,46698
84,53298
84,5445
84,57098
84,82934
84,86964
84,90938
84,93302
84,97336
85,0676
85,08698
85,10528
85,13864
85,27958
85,3026
85,32032
85,60798
85,6259
85,67172
85,68838
85,74238
85,76294
85,98986
86,0015
86,01196
86,0706
86,25736
86,28792
86,31764
86,32616
86,36244
86,41556
86,47316
86,64382
86,65728
86,77142
86,78714
86,99516
87,10028
87,11072
87,13718
87,2122
87,22814
87,25038
87,31294
87,34078
87,35186
87,499
88,02336
93,68034
93,7411
93,77612
93,79902
93,83724
93,97772
94,1162
94,30302
94,33508
94,3476
94,43602
94,47238
94,48976
94,53554
94,5659
94,5742
94,6402
94,67602
94,71226
94,78056
94,90322
95,07654
95,14166
95,16438
95,1797
95,31378
95,3236
95,41874
95,7393
95,77684
95,84448
95,86526
95,95346
96,01914
96,14888
96,20634
102,41596
102,5434
102,56896
102,70242
102,71682
102,78564
102,81358
103,09306
103,1235
103,19156
103,1989
103,30902
103,38568
103,42658
103,4784
103,51244
103,55688
103,8485
103,9153
103,9378
103,99794
104,0169
104,05818
104,296
104,3319
104,56876
104,62908
104,65798
104,6747
104,73816
104,7451
104,75658
104,76722
104,82988
104,84298
104,87534
104,93108
104,98382
105,00182
105,06062
105,107
105,31984
105,43174
105,48058
105,70446
106,02758
106,03338
106,0458
106,0517
106,06442
106,07126
106,07682
106,08714
106,0924
106,09932
108,98644
109,03692
109,0487
109,12722
109,16918
109,17642
109,22426
109,2634
109,35652
109,61912
